#time,accel_x,accel_y,accel_z
589.446467,0.000000,-9252.574275,536.266849
589.446795,-148.041188,-9104.533087,459.657299
589.447123,-148.041188,-9178.553681,383.047749
589.447451,0.000000,-9178.553681,229.828649
589.447778,-370.102971,-8586.388927,1225.752797
589.448106,0.000000,-9326.594869,689.485948
589.448434,-222.061783,-9104.533087,612.876398
589.448762,-296.082377,-9178.553681,612.876398
589.449090,-296.082377,-9178.553681,459.657299
589.449418,-148.041188,-9178.553681,1072.533697
589.449746,0.000000,-8882.471304,612.876398
589.450074,-148.041188,-9252.574275,689.485948
589.450401,-370.102971,-9104.533087,383.047749
589.450729,-296.082377,-9030.512492,842.705048
589.451057,-148.041188,-9104.533087,383.047749
589.451385,-444.123565,-8660.409521,0.000000
589.451713,-222.061783,-8956.491898,459.657299
589.452041,-370.102971,-9104.533087,536.266849
589.452369,-370.102971,-9104.533087,689.485948
589.452697,-222.061783,-9030.512492,766.095498
589.453024,0.000000,-9104.533087,842.705048
589.453352,-518.144159,-8734.430116,689.485948
589.453680,-370.102971,-9178.553681,766.095498
589.454008,-370.102971,-8956.491898,1149.143247
589.454336,-296.082377,-8956.491898,612.876398
589.454664,-222.061783,-9474.636058,995.924147
589.454992,0.000000,-9030.512492,306.438199
589.455320,-296.082377,-9252.574275,536.266849
589.455647,-592.164754,-9104.533087,459.657299
589.455975,-814.226536,-9326.594869,76.609550
589.456303,-1554.432478,-9326.594869,-153.219100
589.456631,-1332.370696,-9400.615463,-153.219100
589.456959,-888.247130,-9178.553681,-766.095498
589.457287,-370.102971,-9030.512492,-536.266849
589.457615,-222.061783,-9030.512492,-459.657299
589.457943,-814.226536,-9326.594869,-536.266849
589.458270,-1110.308913,-9178.553681,-1455.581446
589.458598,-1332.370696,-8882.471304,-1149.143247
589.458926,-1110.308913,-9030.512492,-1608.800546
589.459254,-1110.308913,-9252.574275,-1532.190996
589.459582,-592.164754,-9252.574275,-1302.362347
589.459910,0.000000,-9178.553681,-1225.752797
589.460238,0.000000,-9030.512492,-919.314598
589.460566,0.000000,-9030.512492,-1378.971896
589.460893,0.000000,-9326.594869,-1685.410096
589.461221,0.000000,-9474.636058,-1838.629195
589.461549,296.082377,-9178.553681,-1915.238745
589.461877,296.082377,-8956.491898,-2298.286494
589.462205,148.041188,-9400.615463,-1685.410096
589.462533,296.082377,-9326.594869,-1762.019645
