#time,accel_x,accel_y,accel_z
599.193343,-370.102971,-9104.533087,919.314598
599.193671,-222.061783,-9104.533087,766.095498
599.193999,-592.164754,-9030.512492,459.657299
599.194326,-296.082377,-8956.491898,383.047749
599.194654,-444.123565,-9104.533087,689.485948
599.194982,-148.041188,-9030.512492,612.876398
599.195310,-222.061783,-8956.491898,919.314598
599.195638,-296.082377,-9104.533087,689.485948
599.195966,0.000000,-9252.574275,459.657299
599.196294,-296.082377,-9252.574275,536.266849
599.196621,0.000000,-9104.533087,459.657299
599.196949,0.000000,-9178.553681,306.438199
599.197277,-296.082377,-9178.553681,536.266849
599.197605,0.000000,-9252.574275,459.657299
599.197933,-296.082377,-9030.512492,153.219100
599.198261,-148.041188,-9178.553681,766.095498
599.198588,74.020594,-8956.491898,1072.533697
599.198916,-148.041188,-9030.512492,459.657299
599.199244,-222.061783,-9104.533087,383.047749
599.199572,-222.061783,-9104.533087,383.047749
599.199900,-370.102971,-8956.491898,536.266849
599.200228,0.000000,-8882.471304,612.876398
599.200555,-148.041188,-9104.533087,306.438199
599.200883,-148.041188,-9400.615463,536.266849
599.201211,-222.061783,-9178.553681,383.047749
599.201539,-296.082377,-9178.553681,612.876398
599.201867,-296.082377,-8882.471304,612.876398
599.202195,0.000000,-9252.574275,153.219100
599.202522,-222.061783,-9178.553681,459.657299
599.202850,-222.061783,-9252.574275,536.266849
599.203178,-370.102971,-8956.491898,459.657299
599.203506,-592.164754,-9474.636058,459.657299
599.203834,-888.247130,-9178.553681,383.047749
599.204162,-1258.350101,-9474.636058,-153.219100
599.204490,-1480.411884,-9400.615463,-153.219100
599.204817,-1184.329507,-9178.553681,-306.438199
599.205145,-592.164754,-8882.471304,-229.828649
599.205473,-592.164754,-8290.306550,0.000000
599.205801,-888.247130,-9326.594869,-536.266849
599.206129,-1184.329507,-9252.574275,-1072.533697
599.206457,-1258.350101,-9104.533087,-1149.143247
599.206784,-1110.308913,-9030.512492,-1225.752797
599.207112,-1036.288319,-9326.594869,-919.314598
599.207440,-296.082377,-9252.574275,-1302.362347
599.207768,0.000000,-9400.615463,-1378.971896
599.208096,0.000000,-9030.512492,-1225.752797
599.208424,0.000000,-9178.553681,-1532.190996
599.208751,-444.123565,-9030.512492,-1072.533697
599.209079,0.000000,-9326.594869,-1915.238745
599.209407,0.000000,-9326.594869,-1838.629195
599.209735,370.102971,-9400.615463,-1685.410096
599.210063,518.144159,-9104.533087,-1685.410096
599.210391,592.164754,-8956.491898,-1225.752797
599.210718,740.205942,-9178.553681,-1608.800546
599.211046,370.102971,-9030.512492,-1685.410096
599.211374,370.102971,-9400.615463,-2145.067394
599.211702,74.020594,-9252.574275,-1838.629195
599.212030,74.020594,-9252.574275,-1762.019645
599.212358,148.041188,-8882.471304,-1378.971896
599.212686,148.041188,-9252.574275,-1685.410096
599.213013,222.061783,-9326.594869,-1762.019645
599.213341,-148.041188,-9178.553681,-1915.238745
599.213669,-518.144159,-9178.553681,-1991.848295
599.213997,-1110.308913,-9030.512492,-1378.971896
599.214325,-1110.308913,-9400.615463,-2221.676944
599.214653,-1406.391290,-9178.553681,-2298.286494
599.214980,-1480.411884,-9178.553681,-2451.505594
599.215308,-1850.514855,-9030.512492,-2757.943793
599.215636,-2294.638420,-8734.430116,-3294.210641
599.215964,-2220.617826,-8808.450710,-3064.381992
599.216292,-2368.659014,-8734.430116,-3600.648841
599.216620,-2146.597232,-9104.533087,-3753.867940
599.216947,-2072.576638,-9030.512492,-3983.696590
599.217275,-1776.494261,-9178.553681,-4673.182538
599.217603,-1332.370696,-8956.491898,-4060.306139
599.217931,-962.267725,-8364.327145,-3907.087040
599.218259,-222.061783,-8882.471304,-3753.867940
599.218587,370.102971,-8956.491898,-3294.210641
599.218914,1110.308913,-9104.533087,-2911.162892
599.219242,1924.535449,-8438.347739,-2221.676944
599.219570,1998.556043,-9030.512492,-2298.286494
599.219898,2146.597232,-9326.594869,-2145.067394
599.220226,1850.514855,-9770.718434,-1991.848295
599.220554,1184.329507,-10066.800811,-1991.848295
599.220882,518.144159,-9548.656652,-2221.676944
