#time,accel_x,accel_y,accel_z
604.082852,-444.123565,-8586.388927,612.876398
604.083180,0.000000,-9326.594869,459.657299
604.083508,-222.061783,-9030.512492,766.095498
604.083835,-222.061783,-9030.512492,536.266849
604.084163,-222.061783,-8956.491898,612.876398
604.084491,-222.061783,-9326.594869,536.266849
604.084819,-370.102971,-9030.512492,612.876398
604.085146,-296.082377,-8956.491898,536.266849
604.085474,-370.102971,-9178.553681,689.485948
604.085802,-222.061783,-9178.553681,306.438199
604.086129,-148.041188,-9178.553681,919.314598
604.086457,-222.061783,-9030.512492,612.876398
604.086785,-296.082377,-9178.553681,612.876398
604.087112,-370.102971,-9104.533087,536.266849
604.087440,-222.061783,-9178.553681,536.266849
604.087768,-222.061783,-8734.430116,919.314598
604.088096,-296.082377,-9252.574275,842.705048
604.088423,-370.102971,-9178.553681,536.266849
604.088751,-518.144159,-9178.553681,536.266849
604.089079,-296.082377,-8956.491898,536.266849
604.089406,-444.123565,-8734.430116,1149.143247
604.089734,0.000000,-8956.491898,689.485948
604.090062,-370.102971,-9178.553681,459.657299
604.090389,-222.061783,-9030.512492,306.438199
604.090717,-296.082377,-9178.553681,612.876398
604.091045,-222.061783,-9030.512492,919.314598
604.091373,0.000000,-8956.491898,612.876398
604.091700,-222.061783,-9104.533087,459.657299
604.092028,-370.102971,-9252.574275,612.876398
604.092356,-444.123565,-9326.594869,229.828649
604.092683,-888.247130,-9400.615463,229.828649
604.093011,-962.267725,-9252.574275,76.609550
604.093339,-1554.432478,-9178.553681,-229.828649
604.093666,-1036.288319,-9178.553681,-383.047749
604.093994,-370.102971,-9178.553681,-306.438199
604.094322,-666.185348,-9030.512492,-383.047749
604.094650,-962.267725,-8734.430116,-536.266849
604.094977,-1184.329507,-9104.533087,-842.705048
604.095305,-1258.350101,-9104.533087,-1149.143247
604.095633,-1184.329507,-9178.553681,-1302.362347
604.095960,-888.247130,-9104.533087,-1378.971896
604.096288,-296.082377,-9104.533087,-1302.362347
604.096616,0.000000,-8734.430116,-1378.971896
604.096943,0.000000,-8808.450710,-1225.752797
604.097271,-296.082377,-9030.512492,-1225.752797
604.097599,0.000000,-9326.594869,-1685.410096
604.097927,-222.061783,-9326.594869,-1762.019645
604.098254,370.102971,-9252.574275,-1915.238745
604.098582,148.041188,-9252.574275,-1762.019645
604.098910,370.102971,-9400.615463,-1685.410096
604.099237,222.061783,-9474.636058,-1608.800546
604.099565,518.144159,-9400.615463,-1762.019645
604.099893,444.123565,-8734.430116,-1608.800546
604.100220,370.102971,-9104.533087,-1838.629195
604.100548,0.000000,-9400.615463,-1991.848295
604.100876,148.041188,-9252.574275,-2221.676944
604.101204,148.041188,-9030.512492,-1915.238745
604.101531,0.000000,-8956.491898,-1149.143247
604.101859,518.144159,-9326.594869,-1915.238745
