#time,accel_x,accel_y,accel_z
574.316120,0.000000,-9252.574275,306.438199
574.316447,-222.061783,-9178.553681,459.657299
574.316775,-148.041188,-9104.533087,229.828649
574.317103,-370.102971,-9030.512492,383.047749
574.317430,-222.061783,-9104.533087,766.095498
574.317758,0.000000,-8882.471304,612.876398
574.318086,-222.061783,-9252.574275,459.657299
574.318413,-296.082377,-9030.512492,459.657299
574.318741,-370.102971,-9178.553681,536.266849
574.319069,-222.061783,-8808.450710,766.095498
574.319396,-222.061783,-8734.430116,842.705048
574.319724,-148.041188,-9252.574275,459.657299
574.320052,0.000000,-9252.574275,536.266849
574.320379,-296.082377,-9030.512492,689.485948
574.320707,-444.123565,-9104.533087,689.485948
574.321034,-222.061783,-8808.450710,536.266849
574.321362,-296.082377,-8882.471304,536.266849
574.321690,-148.041188,-9030.512492,459.657299
574.322017,-296.082377,-9104.533087,536.266849
574.322345,-444.123565,-8808.450710,612.876398
574.322673,-148.041188,-8956.491898,306.438199
574.323000,-222.061783,-8808.450710,919.314598
574.323328,-296.082377,-9104.533087,536.266849
574.323656,-296.082377,-9104.533087,612.876398
574.323983,-296.082377,-9030.512492,689.485948
574.324311,-370.102971,-8808.450710,306.438199
574.324639,-444.123565,-8734.430116,153.219100
574.324966,-370.102971,-8956.491898,612.876398
574.325294,-370.102971,-9104.533087,536.266849
574.325622,-814.226536,-9252.574275,306.438199
574.325949,-1110.308913,-9474.636058,0.000000
574.326277,-1480.411884,-9400.615463,-766.095498
574.326605,-1036.288319,-9252.574275,-459.657299
574.326932,-592.164754,-8808.450710,-383.047749
574.327260,-444.123565,-9030.512492,-459.657299
574.327588,-740.205942,-9252.574275,-612.876398
574.327915,-1110.308913,-9252.574275,-383.047749
574.328243,-1258.350101,-8882.471304,-995.924147
574.328571,-1036.288319,-9178.553681,-1378.971896
574.328898,-1036.288319,-9326.594869,-1685.410096
574.329226,-666.185348,-9474.636058,-1455.581446
574.329554,0.000000,-9400.615463,-1149.143247
574.329881,0.000000,-8586.388927,-842.705048
574.330209,-148.041188,-9030.512492,-1378.971896
574.330537,-148.041188,-9326.594869,-1532.190996
574.330864,74.020594,-9326.594869,-1762.019645
574.331192,148.041188,-9252.574275,-1991.848295
574.331520,222.061783,-9030.512492,-1608.800546
574.331847,296.082377,-9474.636058,-1608.800546
574.332175,0.000000,-9474.636058,-1608.800546
574.332503,222.061783,-9326.594869,-1608.800546
574.332830,666.185348,-9104.533087,-1685.410096
574.333158,740.205942,-9400.615463,-1532.190996
574.333486,518.144159,-9400.615463,-1685.410096
574.333813,222.061783,-9548.656652,-1455.581446
574.334141,74.020594,-9252.574275,-1838.629195
574.334469,74.020594,-9400.615463,-1762.019645
574.334796,-222.061783,-9326.594869,-1608.800546
574.335124,-148.041188,-9326.594869,-1378.971896
574.335452,-444.123565,-9178.553681,-1685.410096
574.335779,-592.164754,-8956.491898,-1762.019645
574.336107,-1258.350101,-9178.553681,-1991.848295
574.336435,-1036.288319,-9252.574275,-2451.505594
574.336762,-1554.432478,-8734.430116,-2528.115143
574.337090,-2072.576638,-8956.491898,-2681.334243
574.337418,-2146.597232,-9030.512492,-3294.210641
574.337745,-2368.659014,-9104.533087,-3370.820191
574.338073,-2072.576638,-8586.388927,-3753.867940
574.338401,-2146.597232,-8808.450710,-3907.087040
574.338728,-2072.576638,-8660.409521,-4060.306139
574.339056,-2146.597232,-8956.491898,-4060.306139
574.339384,-1924.535449,-8882.471304,-4366.744339
574.339711,-1554.432478,-8956.491898,-4136.915689
574.340039,-814.226536,-8586.388927,-3830.477490
574.340367,222.061783,-8956.491898,-3600.648841
574.340694,814.226536,-9104.533087,-3140.991542
574.341022,1480.411884,-9030.512492,-2757.943793
574.341350,2368.659014,-9030.512492,-2451.505594
574.341677,2516.700203,-9104.533087,-1225.752797
574.342005,2516.700203,-9474.636058,-1991.848295
574.342333,1776.494261,-9918.759623,-2145.067394
574.342660,814.226536,-10436.903782,-2451.505594
574.342988,-296.082377,-10288.862594,-3064.381992
574.343316,-740.205942,-10955.047942,-3524.039291
574.343643,-1036.288319,-10288.862594,-3983.696590
574.343971,-1998.556043,-10140.821405,-4749.792088
574.344299,-1036.288319,-9104.533087,-4903.011187
574.344626,0.000000,-8216.285956,-4596.572988
574.344954,1406.391290,-7550.100608,-3753.867940
574.345282,2442.679609,-7105.977043,-3064.381992
574.345609,2812.782580,-7328.038826,-2374.896044
574.345937,1850.514855,-7994.224174,-1915.238745
574.346265,592.164754,-9030.512492,-1915.238745
574.346592,-1702.473667,-9992.780217,-2145.067394
574.346920,-3701.029710,-10510.924376,-1532.190996
574.347248,-3997.112087,-11029.068536,-2681.334243
574.347575,-3627.009116,-10436.903782,-2681.334243
574.347903,-2146.597232,-9474.636058,-2528.115143
574.348231,666.185348,-8142.265362,-1838.629195
574.348558,4663.297435,-6587.832884,-842.705048
574.348886,8660.409521,-4737.318029,2068.457845
574.349214,11621.233289,-4811.338623,4136.915689
574.349541,10288.862594,-6883.915261,4903.011187
574.349869,4885.359217,-10510.924376,4903.011187
574.350196,-2220.617826,-13471.748144,3140.991542
574.350524,-8586.388927,-15026.180623,612.876398
574.350852,-11843.295072,-15396.283594,-459.657299
574.351179,-11473.192101,-13841.851115,-1838.629195
574.351507,-10288.862594,-12213.398043,-1685.410096
574.351835,-3182.885551,-8364.327145,-2374.896044
574.352162,-1628.453072,-5995.668130,0.000000
574.352490,-888.247130,-3997.112087,-2911.162892
574.352818,-2590.720797,-4811.338623,-4596.572988
574.353145,-9030.512492,-6735.874072,-7048.078582
574.353473,-11917.315666,-8438.347739,-9193.145976
574.353801,-15544.324782,-8734.430116,-10878.556072
574.354128,-12805.562797,-7920.203579,-10342.289223
574.354456,-7846.182985,-8216.285956,-8503.660028
574.354784,-1480.411884,-6587.832884,-7124.688131
574.355111,2812.782580,-7031.956449,-4903.011187
574.355439,5847.626942,-7105.977043,-4749.792088
574.355767,4219.173869,-9548.656652,-5515.887586
574.356094,2664.741391,-11325.150913,-6205.373534
574.356422,3627.009116,-10955.047942,-6894.859482
574.356750,6365.771101,-10436.903782,-6205.373534
574.357077,12213.398043,-10214.842000,-2987.772442
574.357405,13619.789333,-9474.636058,-1991.848295
574.357733,13323.706956,-10066.800811,-1149.143247
574.358060,13619.789333,-10362.883188,-766.095498
574.358388,12509.480420,-9474.636058,-1915.238745
574.358716,11399.171507,-10140.821405,-3753.867940
574.359043,11917.315666,-11177.109724,-1149.143247
574.359371,8586.388927,-12213.398043,-3140.991542
574.359699,-1480.411884,-15322.262999,-4749.792088
574.360026,-8734.430116,-14878.139434,-7354.516781
574.360354,-11251.130318,-12213.398043,-8733.488677
574.360682,-6957.935855,-6661.853478,-7124.688131
574.361009,-370.102971,-3034.844362,-5439.278036
574.361337,4589.276840,-2146.597232,-2451.505594
574.361665,2960.823768,-1628.453072,-1302.362347
574.361992,888.247130,-3552.988522,-612.876398
574.362320,-3552.988522,-4367.215058,-612.876398
574.362648,-6439.791695,-5921.647536,-2068.457845
574.362975,-5625.565159,-7772.162391,-1225.752797
574.363303,-6291.750507,-9548.656652,536.266849
574.363631,-5921.647536,-9622.677246,2298.286494
574.363958,-3404.947333,-9326.594869,4903.011187
574.364286,-2664.741391,-8142.265362,5362.668486
574.364614,-888.247130,-7698.141797,3983.696590
574.364941,-2072.576638,-10584.944971,2221.676944
574.365269,-4885.359217,-11769.274478,-459.657299
574.365597,-6809.894666,-11473.192101,-1455.581446
574.365924,-4811.338623,-10214.842000,-459.657299
574.366252,-1924.535449,-8216.285956,-229.828649
574.366580,-296.082377,-8142.265362,383.047749
574.366907,222.061783,-9326.594869,612.876398
574.367235,-2072.576638,-9770.718434,306.438199
574.367563,-4589.276840,-8660.409521,153.219100
574.367890,-4589.276840,-8882.471304,-306.438199
574.368218,-3923.091493,-10881.027347,-766.095498
574.368546,-3552.988522,-11769.274478,-1915.238745
574.368873,-3701.029710,-11695.253884,-2068.457845
574.369201,-1850.514855,-9104.533087,-1915.238745
574.369529,-1776.494261,-7031.956449,-2298.286494
574.369856,518.144159,-6587.832884,-2298.286494
574.370184,1184.329507,-7254.018232,-3370.820191
574.370512,2146.597232,-7254.018232,-4903.011187
574.370839,4737.318029,-7846.182985,-4366.744339
574.371167,5847.626942,-7698.141797,-3524.039291
574.371495,4737.318029,-9474.636058,-4290.134789
574.371823,4737.318029,-12805.562797,-3294.210641
574.372150,3552.988522,-14285.974681,-3753.867940
574.372478,2590.720797,-13915.871710,-3983.696590
574.372806,2590.720797,-12953.603985,-3064.381992
574.373134,1554.432478,-12287.418637,-3907.087040
574.373461,1480.411884,-11251.130318,-3677.258390
574.373789,3256.906145,-11325.150913,-2451.505594
574.374117,2368.659014,-9918.759623,-2987.772442
574.374445,1702.473667,-8882.471304,-2528.115143
574.374773,148.041188,-9104.533087,-4366.744339
574.375100,-1998.556043,-8364.327145,-4749.792088
574.375428,-2590.720797,-7402.059420,-5745.716235
574.375756,-1702.473667,-6809.894666,-5515.887586
574.376084,-1702.473667,-5847.626942,-5592.497135
574.376411,666.185348,-4441.235652,-3600.648841
574.376739,2072.576638,-4663.297435,-2068.457845
