#time,accel_x,accel_y,accel_z
401.479448,-296.082377,-8956.491898,459.657299
401.479776,0.000000,-9252.574275,383.047749
401.480103,-222.061783,-8956.491898,306.438199
401.480430,-296.082377,-9030.512492,306.438199
401.480758,-148.041188,-9178.553681,383.047749
401.481085,-296.082377,-9178.553681,306.438199
401.481413,-296.082377,-9178.553681,459.657299
401.481740,-222.061783,-8882.471304,229.828649
401.482068,-148.041188,-9252.574275,766.095498
401.482395,-370.102971,-9104.533087,306.438199
401.482723,-296.082377,-9030.512492,383.047749
401.483050,-148.041188,-9252.574275,536.266849
401.483377,-296.082377,-8882.471304,689.485948
401.483705,-222.061783,-9104.533087,383.047749
401.484032,-370.102971,-9030.512492,459.657299
401.484360,-222.061783,-9030.512492,689.485948
401.484687,-296.082377,-9178.553681,459.657299
401.485015,-592.164754,-9030.512492,766.095498
401.485342,0.000000,-8808.450710,306.438199
401.485670,0.000000,-8956.491898,459.657299
401.485997,-444.123565,-9030.512492,689.485948
401.486325,-148.041188,-9252.574275,612.876398
401.486652,-370.102971,-9030.512492,612.876398
401.486979,0.000000,-9104.533087,689.485948
401.487307,-370.102971,-9178.553681,612.876398
401.487634,-592.164754,-9178.553681,459.657299
401.487962,-370.102971,-8808.450710,536.266849
401.488289,-222.061783,-9104.533087,612.876398
401.488617,-296.082377,-8734.430116,919.314598
401.488944,-148.041188,-9030.512492,383.047749
401.489272,-518.144159,-8956.491898,766.095498
401.489599,-222.061783,-9104.533087,842.705048
401.489927,-370.102971,-8956.491898,612.876398
401.490254,-222.061783,-9178.553681,612.876398
401.490581,-222.061783,-8956.491898,689.485948
401.490909,-296.082377,-9030.512492,689.485948
401.491236,-370.102971,-9104.533087,536.266849
401.491564,-370.102971,-9104.533087,536.266849
401.491891,-296.082377,-9104.533087,995.924147
401.492219,-148.041188,-9252.574275,689.485948
401.492546,-370.102971,-9252.574275,383.047749
401.492874,-222.061783,-8956.491898,306.438199
401.493201,-370.102971,-9030.512492,536.266849
401.493529,-148.041188,-9252.574275,383.047749
401.493856,0.000000,-8956.491898,383.047749
401.494183,-296.082377,-9252.574275,766.095498
401.494511,-222.061783,-9326.594869,536.266849
401.494838,0.000000,-9252.574275,612.876398
401.495166,-518.144159,-9252.574275,459.657299
401.495493,-370.102971,-9474.636058,-229.828649
401.495821,-1258.350101,-9326.594869,0.000000
401.496148,-1332.370696,-9474.636058,-612.876398
401.496476,-1184.329507,-9178.553681,-459.657299
401.496803,-740.205942,-9104.533087,-536.266849
401.497130,-592.164754,-8660.409521,0.000000
401.497458,-444.123565,-9104.533087,-766.095498
401.497785,-962.267725,-9178.553681,-995.924147
401.498113,-1110.308913,-9252.574275,-1072.533697
401.498440,-1110.308913,-9178.553681,-1149.143247
401.498768,-962.267725,-9252.574275,-1225.752797
401.499095,0.000000,-9400.615463,-1685.410096
401.499423,-222.061783,-9400.615463,-1225.752797
401.499750,0.000000,-9178.553681,-1302.362347
401.500078,0.000000,-9326.594869,-1378.971896
401.500405,0.000000,-9178.553681,-1532.190996
401.500732,148.041188,-8956.491898,-1455.581446
401.501060,296.082377,-9030.512492,-1762.019645
401.501387,296.082377,-9252.574275,-1838.629195
401.501715,296.082377,-9474.636058,-1762.019645
401.502042,296.082377,-9400.615463,-1762.019645
401.502370,444.123565,-8956.491898,-1762.019645
401.502697,370.102971,-9400.615463,-1762.019645
401.503025,222.061783,-9326.594869,-1915.238745
401.503352,74.020594,-9474.636058,-1915.238745
401.503680,74.020594,-9252.574275,-1762.019645
401.504007,0.000000,-8734.430116,-1532.190996
401.504334,222.061783,-9104.533087,-1991.848295
401.504662,0.000000,-9030.512492,-1608.800546
401.504989,-296.082377,-9178.553681,-1762.019645
401.505317,-592.164754,-9178.553681,-1838.629195
401.505644,-1036.288319,-9104.533087,-2068.457845
401.505972,-666.185348,-8956.491898,-2068.457845
401.506299,-1184.329507,-9178.553681,-2451.505594
401.506627,-1406.391290,-9104.533087,-2374.896044
401.506954,-1480.411884,-9178.553681,-2528.115143
401.507281,-1628.453072,-8882.471304,-2757.943793
401.507609,-2072.576638,-8586.388927,-3064.381992
401.507936,-1924.535449,-8956.491898,-3064.381992
401.508264,-1776.494261,-9030.512492,-3600.648841
401.508591,-1776.494261,-8956.491898,-3753.867940
401.508919,-1554.432478,-8956.491898,-3753.867940
401.509246,-1184.329507,-8956.491898,-3524.039291
401.509574,-1036.288319,-9030.512492,-3524.039291
401.509901,-518.144159,-9104.533087,-3600.648841
401.510229,0.000000,-9104.533087,-3447.429741
