#time,accel_x,accel_y,accel_z
556.106233,-222.061783,-9104.533087,459.657299
556.106560,-444.123565,-9030.512492,459.657299
556.106888,-222.061783,-8882.471304,383.047749
556.107216,0.000000,-8882.471304,383.047749
556.107544,0.000000,-9030.512492,995.924147
556.107872,-296.082377,-8956.491898,689.485948
556.108200,-222.061783,-8882.471304,459.657299
556.108528,-222.061783,-9104.533087,689.485948
556.108855,-370.102971,-9252.574275,612.876398
556.109183,0.000000,-8586.388927,459.657299
556.109511,-296.082377,-9104.533087,459.657299
556.109839,-148.041188,-9104.533087,612.876398
556.110167,-370.102971,-9252.574275,536.266849
556.110495,-222.061783,-9178.553681,459.657299
556.110822,-148.041188,-8882.471304,766.095498
556.111150,-222.061783,-8808.450710,536.266849
556.111478,-148.041188,-9104.533087,536.266849
556.111806,-370.102971,-9030.512492,536.266849
556.112134,-444.123565,-8956.491898,536.266849
556.112462,-222.061783,-9030.512492,689.485948
556.112790,-296.082377,-9104.533087,536.266849
556.113117,-222.061783,-9104.533087,536.266849
556.113445,-222.061783,-8956.491898,536.266849
556.113773,-296.082377,-9104.533087,612.876398
556.114101,-592.164754,-9178.553681,612.876398
556.114429,0.000000,-9104.533087,612.876398
556.114757,-222.061783,-9030.512492,536.266849
556.115085,-148.041188,-9030.512492,536.266849
556.115412,-222.061783,-9178.553681,536.266849
556.115740,-370.102971,-9252.574275,306.438199
556.116068,74.020594,-8882.471304,612.876398
556.116396,-592.164754,-9252.574275,229.828649
556.116724,-962.267725,-9474.636058,76.609550
556.117052,-1332.370696,-9474.636058,-229.828649
556.117380,-1110.308913,-9252.574275,-229.828649
556.117707,-296.082377,-8660.409521,76.609550
556.118035,-296.082377,-8882.471304,-536.266849
556.118363,-740.205942,-9104.533087,-612.876398
556.118691,-1184.329507,-9326.594869,-1072.533697
556.119019,-1258.350101,-9326.594869,-995.924147
556.119347,-1184.329507,-8512.368333,-1149.143247
556.119674,-962.267725,-8734.430116,-1838.629195
556.120002,-814.226536,-9178.553681,-1302.362347
556.120330,-296.082377,-9178.553681,-1225.752797
556.120658,0.000000,-9030.512492,-1302.362347
556.120986,0.000000,-9178.553681,-995.924147
556.121314,-296.082377,-9252.574275,-1685.410096
556.121642,-222.061783,-9474.636058,-1762.019645
556.121969,0.000000,-9104.533087,-1915.238745
556.122297,222.061783,-9178.553681,-1608.800546
556.122625,370.102971,-9326.594869,-1608.800546
556.122953,296.082377,-8956.491898,-1532.190996
556.123281,518.144159,-9178.553681,-1915.238745
556.123609,518.144159,-9178.553681,-1762.019645
556.123937,74.020594,-9474.636058,-2068.457845
556.124264,222.061783,-9326.594869,-1991.848295
556.124592,0.000000,-9178.553681,-842.705048
556.124920,592.164754,-9252.574275,-1991.848295
556.125248,222.061783,-9030.512492,-1762.019645
556.125576,148.041188,-9400.615463,-1532.190996
556.125904,-148.041188,-9326.594869,-1762.019645
556.126231,0.000000,-9252.574275,-1608.800546
556.126559,-666.185348,-9104.533087,-1762.019645
556.126887,-888.247130,-9030.512492,-2221.676944
556.127215,-1406.391290,-9178.553681,-2451.505594
556.127543,-1332.370696,-9326.594869,-2374.896044
556.127871,-1628.453072,-8956.491898,-2834.553343
556.128199,-1776.494261,-8512.368333,-2834.553343
556.128526,-1998.556043,-8956.491898,-3064.381992
556.128854,-2220.617826,-8882.471304,-3217.601092
